date,GlobHor,DiffHor,GlobInc,T_Amb,TArray,EArray,E_Grid,IArray,UArray,ArrayON
1/1/1990 0:00,0,0,0,-8.7003,0,0,-13.214,0,0,0
1/1/1990 1:00,0,0,0,-8.9598,0,0,-13.214,0,0,0
1/1/1990 2:00,0,0,0,-9.2201,0,0,-13.214,0,0,0
1/1/1990 3:00,0,0,0,-9.3599,0,0,-13.214,0,0,0
1/1/1990 4:00,0,0,0,-9.4998,0,0,-13.214,0,0,0
1/1/1990 5:00,0,0,0,-9.6299,0,0,-13.214,0,0,0
1/1/1990 6:00,0,0,0,-9.7301,0,0,-13.214,0,0,0
1/1/1990 7:00,0,0,0,-9.8303,0,0,-13.214,0,0,0
1/1/1990 8:00,1.6014,1.5977,0,-9.7697,0,0,-13.214,0,0,0
1/1/1990 9:00,37.097,37.097,37.199,-8.9,-8.0425,406.55,372.02,373.52,1088.4,1
1/1/1990 10:00,70.504,69.702,74.324,-8.0699,-6.3726,855.09,809.64,770.59,1109.7,1
1/1/1990 11:00,103.7,94.599,135.75,-7.2502,-4.1523,1604.5,1546.3,1430.7,1121.5,1
1/1/1990 12:00,112.8,100.1,152.84,-6.6699,-3.1801,1811,1749.2,1615.2,1121.2,1
1/1/1990 13:00,85.794,81.3,106.88,-6.5203,-4.078,1249.6,1197.5,1122.4,1113.3,1
1/1/1990 14:00,25.595,25.595,21.232,-7.0603,-6.562,215.86,188.9,204.42,1055.9,1
1/1/1990 15:00,2.799,2.799,0,-7.7199,0,0,-13.214,0,0,0
1/1/1990 16:00,0,0,0,-7.7303,0,0,-13.214,0,0,0
1/1/1990 17:00,0,0,0,-7.7401,0,0,-13.214,0,0,0
1/1/1990 18:00,0,0,0,-7.7498,0,0,-13.214,0,0,0
1/1/1990 19:00,0,0,0,-7.7498,0,0,-13.214,0,0,0
1/1/1990 20:00,0,0,0,-7.7602,0,0,-13.214,0,0,0
1/1/1990 21:00,0,0,0,-7.77,0,0,-13.214,0,0,0
1/1/1990 22:00,0,0,0,-7.7797,0,0,-13.214,0,0,0
1/1/1990 23:00,0,0,0,-7.7902,0,0,-13.214,0,0,0
1/2/1990 0:00,0,0,0,-7.7303,0,0,-13.214,0,0,0
1/2/1990 1:00,0,0,0,-7.6301,0,0,-13.214,0,0,0
1/2/1990 2:00,0,0,0,-7.5299,0,0,-13.214,0,0,0
1/2/1990 3:00,0,0,0,-7.4603,0,0,-13.214,0,0,0
1/2/1990 4:00,0,0,0,-7.3901,0,0,-13.214,0,0,0
1/2/1990 5:00,0,0,0,-7.3302,0,0,-13.214,0,0,0
1/2/1990 6:00,0,0,0,-7.2697,0,0,-13.214,0,0,0
1/2/1990 7:00,0,0,0,-7.2099,0,0,-13.214,0,0,0
1/2/1990 8:00,1.1976,1.1976,0,-7.0902,0,0,-13.214,0,0,0
1/2/1990 9:00,44.895,40.699,65.441,-5.5197,-4.0269,739.89,696.96,675.8,1094.8,1
1/2/1990 10:00,58.904,58.9,57.451,-4.6402,-3.3207,643.3,602.3,591.94,1086.8,1
1/2/1990 11:00,66.995,66.995,64.003,-4.0397,-2.572,717.13,674.82,659.26,1087.8,1
1/2/1990 12:00,110.8,97.697,149.83,-3.0503,0.3829,1757.3,1697,1588.5,1106.3,1
1/2/1990 13:00,63.695,63.695,61.628,-2.9299,-1.514,688.09,646.48,635.98,1081.9,1
1/2/1990 14:00,70.894,55.802,129.97,-2.7601,0.2066,1521.4,1465.3,1379.9,1102.5,1
1/2/1990 15:00,12.895,12.895,10.63,-3.4198,-3.1604,90.089,67.792,89.913,1002,1
1/2/1990 16:00,0,0,0,-3.6202,0,0,-13.214,0,0,0
1/2/1990 17:00,0,0,0,-3.8199,0,0,-13.214,0,0,0
1/2/1990 18:00,0,0,0,-4.03,0,0,-13.214,0,0,0
1/2/1990 19:00,0,0,0,-4.2297,0,0,-13.214,0,0,0
1/2/1990 20:00,0,0,0,-4.4301,0,0,-13.214,0,0,0
1/2/1990 21:00,0,0,0,-4.6402,0,0,-13.214,0,0,0
1/2/1990 22:00,0,0,0,-4.8399,0,0,-13.214,0,0,0
1/2/1990 23:00,0,0,0,-5.0403,0,0,-13.214,0,0,0
1/3/1990 0:00,0,0,0,-5.3903,0,0,-13.214,0,0,0
1/3/1990 1:00,0,0,0,-5.7897,0,0,-13.214,0,0,0
1/3/1990 2:00,0,0,0,-6.2802,0,0,-13.214,0,0,0
1/3/1990 3:00,0,0,0,-6.6198,0,0,-13.214,0,0,0
1/3/1990 4:00,0,0,0,-6.7499,0,0,-13.214,0,0,0
1/3/1990 5:00,0,0,0,-6.8703,0,0,-13.214,0,0,0
1/3/1990 6:00,0,0,0,-7.0303,0,0,-13.214,0,0,0
1/3/1990 7:00,0,0,0,-7.2001,0,0,-13.214,0,0,0
1/3/1990 8:00,1.0026,1.0026,0,-7.2697,0,0,-13.214,0,0,0
1/3/1990 9:00,6.7956,6.7956,0,-7.3901,0,0,-13.214,0,0,0
1/3/1990 10:00,12.7,12.697,9.5758,-7.4903,-7.2579,81.634,59.551,80.542,1013.6,1
1/3/1990 11:00,16.794,16.794,13.175,-7.5598,-7.2457,121.63,98.13,117.75,1032.9,1
1/3/1990 12:00,18.103,18.098,14.321,-7.6399,-7.2998,134.58,110.61,129.67,1037.9,1
1/3/1990 13:00,15.805,15.802,12.253,-7.6997,-7.4065,111.62,88.477,108.42,1029.5,1
1/3/1990 14:00,10.096,10.096,7.2128,-7.5501,-7.3713,55.918,-13.214,56.255,994.01,1
1/3/1990 15:00,2.994,2.8978,0,-7.5598,0,0,-13.214,0,0,0
1/3/1990 16:00,0,0,0,-7.7797,0,0,-13.214,0,0,0
1/3/1990 17:00,0,0,0,-7.9502,0,0,-13.214,0,0,0
1/3/1990 18:00,0,0,0,-8.0901,0,0,-13.214,0,0,0
1/3/1990 19:00,0,0,0,-8.2703,0,0,-13.214,0,0,0
1/3/1990 20:00,0,0,0,-8.4999,0,0,-13.214,0,0,0
1/3/1990 21:00,0,0,0,-8.9202,0,0,-13.214,0,0,0
1/3/1990 22:00,0,0,0,-8.9403,0,0,-13.214,0,0,0
1/3/1990 23:00,0,0,0,-9.6598,0,0,-13.214,0,0,0
1/4/1990 0:00,0,0,0,-9.2799,0,0,-13.214,0,0,0
1/4/1990 1:00,0,0,0,-9.6299,0,0,-13.214,0,0,0
1/4/1990 2:00,0,0,0,-10.03,0,0,-13.214,0,0,0
1/4/1990 3:00,0,0,0,-10.56,0,0,-13.214,0,0,0
1/4/1990 4:00,0,0,0,-10.25,0,0,-13.214,0,0,0
1/4/1990 5:00,0,0,0,-10.41,0,0,-13.214,0,0,0
1/4/1990 6:00,0,0,0,-10.54,0,0,-13.214,0,0,0
1/4/1990 7:00,0,0,0,-10.69,0,0,-13.214,0,0,0
1/4/1990 8:00,1.1001,1.0996,0,-10.81,0,0,-13.214,0,0,0
1/4/1990 9:00,7.1994,7.1992,0,-10.81,0,0,-13.214,0,0,0
1/4/1990 10:00,12.895,12.895,9.7406,-10.85,-10.615,83.999,61.771,81.665,1028.6,1
1/4/1990 11:00,16.794,16.794,13.187,-10.9,-10.586,122.68,99.045,117.17,1047.1,1
1/4/1990 12:00,17.602,17.6,13.903,-10.97,-10.64,130.79,106.86,124.53,1050.3,1
1/4/1990 13:00,14.9,14.9,11.507,-11.04,-10.765,103.82,80.867,99.845,1039.8,1
1/4/1990 14:00,9.8035,9.7995,7.0163,-11.13,-10.956,53.927,-13.214,53.598,1006.1,1
1/4/1990 15:00,3.1054,3.0983,0,-11.24,0,0,-13.214,0,0,0
1/4/1990 16:00,0,0,0,-10.93,0,0,-13.214,0,0,0
1/4/1990 17:00,0,0,0,-10.62,0,0,-13.214,0,0,0
1/4/1990 18:00,0,0,0,-10.3,0,0,-13.214,0,0,0
1/4/1990 19:00,0,0,0,-9.9903,0,0,-13.214,0,0,0
1/4/1990 20:00,0,0,0,-9.68,0,0,-13.214,0,0,0
1/4/1990 21:00,0,0,0,-9.3599,0,0,-13.214,0,0,0
1/4/1990 22:00,0,0,0,-9.0503,0,0,-13.214,0,0,0
1/4/1990 23:00,0,0,0,-8.7399,0,0,-13.214,0,0,0
1/5/1990 0:00,0,0,0,-8.4901,0,0,-13.214,0,0,0
1/5/1990 1:00,0,0,0,-8.1902,0,0,-13.214,0,0,0
1/5/1990 2:00,0,0,0,-7.8897,0,0,-13.214,0,0,0
1/5/1990 3:00,0,0,0,-7.7199,0,0,-13.214,0,0,0
1/5/1990 4:00,0,0,0,-7.5397,0,0,-13.214,0,0,0
1/5/1990 5:00,0,0,0,-7.3699,0,0,-13.214,0,0,0
1/5/1990 6:00,0,0,0,-7.23,0,0,-13.214,0,0,0
1/5/1990 7:00,0,0,0,-7.0999,0,0,-13.214,0,0,0
1/5/1990 8:00,2.2002,2.1992,0,-6.8898,0,0,-13.214,0,0,0
1/5/1990 9:00,82.703,35.097,272,-4.0098,2.1044,3221.6,3123.3,2887.4,1115.7,1
1/5/1990 10:00,157.5,51.1,427.45,-1.2697,8.5735,5102.5,4937.8,4635,1100.9,1
1/5/1990 11:00,188.4,86.1,425.7,0.6702,10.514,5038.8,4877,4607.6,1093.6,1
1/5/1990 12:00,167.4,89.799,357.13,1.5602,9.8191,4217,4086.1,3859.2,1092.7,1
1/5/1990 13:00,167.9,59.502,426.33,2.1801,12.05,5034,4872.7,4627,1087.9,1
1/5/1990 14:00,107.41,43.997,309.02,1.8802,8.9522,3644.1,3533.1,3334.7,1092.8,1
1/5/1990 15:00,11.196,11.196,8.588,0.2402,0.4535,68.779,47.253,70.613,974.02,1
1/5/1990 16:00,0,0,0,0.2799,0,0,-13.214,0,0,0
1/5/1990 17:00,0,0,0,0.3098,0,0,-13.214,0,0,0
1/5/1990 18:00,0,0,0,0.3501,0,0,-13.214,0,0,0
1/5/1990 19:00,0,0,0,0.3898,0,0,-13.214,0,0,0
1/5/1990 20:00,0,0,0,0.4197,0,0,-13.214,0,0,0
1/5/1990 21:00,0,0,0,0.4601,0,0,-13.214,0,0,0
1/5/1990 22:00,0,0,0,0.49,0,0,-13.214,0,0,0
1/5/1990 23:00,0,0,0,0.5297,0,0,-13.214,0,0,0
1/6/1990 0:00,0,0,0,0.3599,0,0,-13.214,0,0,0
1/6/1990 1:00,0,0,0,0.2597,0,0,-13.214,0,0,0
1/6/1990 2:00,0,0,0,0.1699,0,0,-13.214,0,0,0
1/6/1990 3:00,0,0,0,0.1497,0,0,-13.214,0,0,0
1/6/1990 4:00,0,0,0,0.14,0,0,-13.214,0,0,0
1/6/1990 5:00,0,0,0,0.1198,0,0,-13.214,0,0,0
1/6/1990 6:00,0,0,0,0.14,0,0,-13.214,0,0,0
1/6/1990 7:00,0,0,0,0.1497,0,0,-13.214,0,0,0
1/6/1990 8:00,3.1054,3.0983,0,0.41,0,0,-13.214,0,0,0
1/6/1990 9:00,75.893,36.501,237.09,2.75,8.1164,2751.8,2668.5,2526.8,1089.1,1
1/6/1990 10:00,149.7,53.797,395.82,5.1102,14.275,4639.1,4493.4,4302.3,1078.3,1
1/6/1990 11:00,176.2,68.7,420.57,6.6897,16.476,4888,4733.4,4569.5,1069.7,1
1/6/1990 12:00,177.9,85.401,391.33,7.7,16.809,4533.3,4392.1,4245.6,1067.8,1
1/6/1990 13:00,186.5,71.902,456.05,8.48,19.1,5274.5,5104.2,4977.6,1059.6,1
1/6/1990 14:00,101.2,50.899,265.45,8.1502,14.263,3070.3,2978.9,2872.6,1068.8,1
1/6/1990 15:00,37.097,26.501,120.16,7.08,9.7578,1288.1,1237.3,1215.7,1059.6,1
1/6/1990 16:00,0,0,0,5.8401,0,0,-13.214,0,0,0
1/6/1990 17:00,0,0,0,5.3802,0,0,-13.214,0,0,0
1/6/1990 18:00,0,0,0,4.8903,0,0,-13.214,0,0,0
1/6/1990 19:00,0,0,0,4.3998,0,0,-13.214,0,0,0
1/6/1990 20:00,0,0,0,3.9099,0,0,-13.214,0,0,0
1/6/1990 21:00,0,0,0,3.4201,0,0,-13.214,0,0,0
1/6/1990 22:00,0,0,0,2.9302,0,0,-13.214,0,0,0
1/6/1990 23:00,0,0,0,2.4501,0,0,-13.214,0,0,0
1/7/1990 0:00,0,0,0,1.6903,0,0,-13.214,0,0,0
1/7/1990 1:00,0,0,0,0.8602,0,0,-13.214,0,0,0
1/7/1990 2:00,0,0,0,0.0398,0,0,-13.214,0,0,0
1/7/1990 3:00,0,0,0,-0.4097,0,0,-13.214,0,0,0
1/7/1990 4:00,0,0,0,-0.8599,0,0,-13.214,0,0,0
1/7/1990 5:00,0,0,0,-1.3101,0,0,-13.214,0,0,0
1/7/1990 6:00,0,0,0,-1.6301,0,0,-13.214,0,0,0
1/7/1990 7:00,0,0,0,-1.9502,0,0,-13.214,0,0,0
1/7/1990 8:00,2.7015,2.6973,0,-1.8799,0,0,-13.214,0,0,0
1/7/1990 9:00,87.396,40.2,271.45,0.2298,6.357,3182.7,3086.4,2895,1099.4,1
1/7/1990 10:00,159.5,44.903,440.15,2.1203,12.293,5209,5040.3,4791.5,1087.1,1
1/7/1990 11:00,213.5,46.598,552.62,3.7297,16.592,6458.7,6231.9,6034.9,1070.2,1
1/7/1990 12:00,219.2,56.3,551.84,4.7198,17.581,6428.7,6203.7,6028.8,1066.3,1
1/7/1990 13:00,166.9,83.603,374.88,4.9098,13.596,4396.5,4259.8,4072.1,1079.7,1
1/7/1990 14:00,119.49,60.899,306.04,4.5702,11.594,3587.3,3478.7,3313.6,1082.6,1
1/7/1990 15:00,41.4,25.097,152.42,3.4402,6.8163,1674.4,1616.5,1550.8,1079.7,1
1/7/1990 16:00,0,0,0,2.1398,0,0,-13.214,0,0,0
1/7/1990 17:00,0,0,0,1.86,0,0,-13.214,0,0,0
1/7/1990 18:00,0,0,0,1.5803,0,0,-13.214,0,0,0
1/7/1990 19:00,0,0,0,1.2999,0,0,-13.214,0,0,0
1/7/1990 20:00,0,0,0,1.0202,0,0,-13.214,0,0,0
1/7/1990 21:00,0,0,0,0.7398,0,0,-13.214,0,0,0
1/7/1990 22:00,0,0,0,0.4601,0,0,-13.214,0,0,0
1/7/1990 23:00,0,0,0,0.1797,0,0,-13.214,0,0,0
1/8/1990 0:00,0,0,0,0.1699,0,0,-13.214,0,0,0
1/8/1990 1:00,0,0,0,0.22,0,0,-13.214,0,0,0
1/8/1990 2:00,0,0,0,0.2597,0,0,-13.214,0,0,0
1/8/1990 3:00,0,0,0,0.3098,0,0,-13.214,0,0,0
1/8/1990 4:00,0,0,0,0.3703,0,0,-13.214,0,0,0
1/8/1990 5:00,0,0,0,0.4197,0,0,-13.214,0,0,0
1/8/1990 6:00,0,0,0,0.4698,0,0,-13.214,0,0,0
1/8/1990 7:00,0,0,0,0.5199,0,0,-13.214,0,0,0
1/8/1990 8:00,1.2951,1.2951,0,0.6598,0,0,-13.214,0,0,0
1/8/1990 9:00,40.704,40.699,41.255,1.9498,2.9073,443.76,408.92,423.79,1047.1,1
1/8/1990 10:00,70.198,70.198,71.055,3.0297,4.6686,791.05,748.29,744.67,1062.3,1
1/8/1990 11:00,101.6,97.898,112.41,4.0901,6.6779,1274.4,1223.4,1189.6,1071.3,1
1/8/1990 12:00,116.9,102.9,156.47,4.9397,8.551,1798.1,1738.3,1672.4,1075.2,1
1/8/1990 13:00,135.49,92.801,254.88,5.7002,11.598,2976.8,2887.7,2761.4,1078,1
1/8/1990 14:00,54.295,54.295,54.476,5.4198,6.6832,593.05,554.29,568.41,1043.4,1
1/8/1990 15:00,4.0941,4.0941,0,4.5403,0,0,-13.214,0,0,0
1/8/1990 16:00,0,0,0,3.8202,0,0,-13.214,0,0,0
1/8/1990 17:00,0,0,0,3.72,0,0,-13.214,0,0,0
1/8/1990 18:00,0,0,0,3.6198,0,0,-13.214,0,0,0
1/8/1990 19:00,0,0,0,3.53,0,0,-13.214,0,0,0
1/8/1990 20:00,0,0,0,3.4298,0,0,-13.214,0,0,0
1/8/1990 21:00,0,0,0,3.34,0,0,-13.214,0,0,0
1/8/1990 22:00,0,0,0,3.2398,0,0,-13.214,0,0,0
1/8/1990 23:00,0,0,0,3.1403,0,0,-13.214,0,0,0
1/9/1990 0:00,0,0,0,2.8398,0,0,-13.214,0,0,0
1/9/1990 1:00,0,0,0,2.4598,0,0,-13.214,0,0,0
1/9/1990 2:00,0,0,0,2.0897,0,0,-13.214,0,0,0
1/9/1990 3:00,0,0,0,1.8698,0,0,-13.214,0,0,0
1/9/1990 4:00,0,0,0,1.5497,0,0,-13.214,0,0,0
1/9/1990 5:00,0,0,0,1.4203,0,0,-13.214,0,0,0
1/9/1990 6:00,0,0,0,1.2498,0,0,-13.214,0,0,0
1/9/1990 7:00,0,0,0,1.08,0,0,-13.214,0,0,0
1/9/1990 8:00,0.9051,0.8991,0,1.0501,0,0,-13.214,0,0,0
1/9/1990 9:00,19.203,19.198,15.184,1.35,1.7139,144.01,120,143.4,1004.3,1
1/9/1990 10:00,36.206,36.203,31.215,1.6402,2.3687,325.47,295,313.93,1036.7,1
1/9/1990 11:00,46.998,46.998,41.478,1.86,2.822,441.99,407.21,422.03,1047.3,1
1/9/1990 12:00,53.404,53.402,47.958,2.0201,3.1297,516.47,478.88,490.84,1052.2,1
1/9/1990 13:00,45.801,45.801,40.614,2.05,2.9928,432.54,398.13,413.61,1045.8,1
1/9/1990 14:00,27.698,27.697,23.142,1.9199,2.465,233.27,206.16,228.16,1022.4,1
1/9/1990 15:00,10.193,10.193,7.2847,1.6499,1.8332,56.05,-13.214,58.585,956.72,1
1/9/1990 16:00,0,0,0,1.35,0,0,-13.214,0,0,0
1/9/1990 17:00,0,0,0,1.54,0,0,-13.214,0,0,0
1/9/1990 18:00,0,0,0,1.7299,0,0,-13.214,0,0,0
1/9/1990 19:00,0,0,0,1.9101,0,0,-13.214,0,0,0
1/9/1990 20:00,0,0,0,2.1001,0,0,-13.214,0,0,0
1/9/1990 21:00,0,0,0,2.2901,0,0,-13.214,0,0,0
1/9/1990 22:00,0,0,0,2.4703,0,0,-13.214,0,0,0
1/9/1990 23:00,0,0,0,2.6602,0,0,-13.214,0,0,0
1/10/1990 0:00,0,0,0,2.8502,0,0,-13.214,0,0,0
1/10/1990 1:00,0,0,0,3.0102,0,0,-13.214,0,0,0
1/10/1990 2:00,0,0,0,3.34,0,0,-13.214,0,0,0
1/10/1990 3:00,0,0,0,3.4799,0,0,-13.214,0,0,0
1/10/1990 4:00,0,0,0,3.6302,0,0,-13.214,0,0,0
1/10/1990 5:00,0,0,0,3.7701,0,0,-13.214,0,0,0
1/10/1990 6:00,0,0,0,3.8897,0,0,-13.214,0,0,0
1/10/1990 7:00,0,0,0,3.9997,0,0,-13.214,0,0,0
1/10/1990 8:00,1.1976,1.1976,0,4.1701,0,0,-13.214,0,0,0
1/10/1990 9:00,10.096,10.096,7.0688,4.6503,4.8273,53.843,-13.214,57.192,941.46,1
1/10/1990 10:00,19.496,19.496,15.414,5.1603,5.5287,143.38,119.51,145.01,988.74,1
1/10/1990 11:00,23.993,23.993,19.491,5.5402,6.002,187.28,161.95,187.53,998.67,1
1/10/1990 12:00,27.405,27.4,22.565,5.8297,6.362,221.09,194.61,220.12,1004.4,1
1/10/1990 13:00,22.503,22.503,18.131,5.9799,6.4108,172.37,147.56,173.51,993.39,1
1/10/1990 14:00,14.705,14.702,11.158,5.9598,6.2308,97.012,74.682,100.23,967.91,1
1/10/1990 15:00,5.8069,5.8021,0,5.7698,0,0,-13.214,0,0,0
1/10/1990 16:00,0,0,0,5.5499,0,0,-13.214,0,0,0
1/10/1990 17:00,0,0,0,5.52,0,0,-13.214,0,0,0
1/10/1990 18:00,0,0,0,5.4998,0,0,-13.214,0,0,0
1/10/1990 19:00,0,0,0,5.1603,0,0,-13.214,0,0,0
1/10/1990 20:00,0,0,0,5.4003,0,0,-13.214,0,0,0
1/10/1990 21:00,0,0,0,5.4101,0,0,-13.214,0,0,0
1/10/1990 22:00,0,0,0,5.3802,0,0,-13.214,0,0,0
1/10/1990 23:00,0,0,0,5.36,0,0,-13.214,0,0,0
1/11/1990 0:00,0,0,0,5.1102,0,0,-13.214,0,0,0
1/11/1990 1:00,0,0,0,4.7498,0,0,-13.214,0,0,0
1/11/1990 2:00,0,0,0,4.6997,0,0,-13.214,0,0,0
1/11/1990 3:00,0,0,0,4.58,0,0,-13.214,0,0,0
1/11/1990 4:00,0,0,0,4.4603,0,0,-13.214,0,0,0
1/11/1990 5:00,0,0,0,4.3399,0,0,-13.214,0,0,0
1/11/1990 6:00,0,0,0,4.2599,0,0,-13.214,0,0,0
1/11/1990 7:00,0,0,0,4.1701,0,0,-13.214,0,0,0
1/11/1990 8:00,1.2951,1.2951,0,4.2098,0,0,-13.214,0,0,0
1/11/1990 9:00,12.7,12.697,9.2481,4.4297,4.6573,77.333,55.6,80.287,963.22,1
1/11/1990 10:00,23.506,23.499,19.01,4.6503,5.1011,183.56,158.32,183.3,1001.4,1
1/11/1990 11:00,31.095,31.095,25.935,4.8298,5.4389,259.87,231.99,256.04,1015,1
1/11/1990 12:00,34.994,34.994,29.558,4.9599,5.6519,300.28,270.97,294.34,1020.2,1
1/11/1990 13:00,30.107,30.097,25.064,5.01,5.5994,250.42,222.88,247.26,1012.8,1
1/11/1990 14:00,20.999,20.999,16.71,4.9801,5.3788,158.54,134.16,159.53,993.84,1
1/11/1990 15:00,7.7007,7.6973,0,4.8402,0,0,-13.214,0,0,0
1/11/1990 16:00,0,0,0,4.6697,0,0,-13.214,0,0,0
1/11/1990 17:00,0,0,0,4.4798,0,0,-13.214,0,0,0
1/11/1990 18:00,0,0,0,4.2898,0,0,-13.214,0,0,0
1/11/1990 19:00,0,0,0,4.1103,0,0,-13.214,0,0,0
1/11/1990 20:00,0,0,0,3.9203,0,0,-13.214,0,0,0
1/11/1990 21:00,0,0,0,3.7297,0,0,-13.214,0,0,0
1/11/1990 22:00,0,0,0,3.5397,0,0,-13.214,0,0,0
1/11/1990 23:00,0,0,0,3.3498,0,0,-13.214,0,0,0
1/12/1990 0:00,0,0,0,2.6498,0,0,-13.214,0,0,0
1/12/1990 1:00,0,0,0,1.86,0,0,-13.214,0,0,0
1/12/1990 2:00,0,0,0,1.0599,0,0,-13.214,0,0,0
1/12/1990 3:00,0,0,0,0.6299,0,0,-13.214,0,0,0
1/12/1990 4:00,0,0,0,0.1901,0,0,-13.214,0,0,0
1/12/1990 5:00,0,0,0,-0.2399,0,0,-13.214,0,0,0
1/12/1990 6:00,0,0,0,-0.56,0,0,-13.214,0,0,0
1/12/1990 7:00,0,0,0,-0.8801,0,0,-13.214,0,0,0
1/12/1990 8:00,4.0941,4.0941,0,-0.7402,0,0,-13.214,0,0,0
1/12/1990 9:00,98.996,51.701,274.21,1.7202,7.9232,3214.6,3117.6,2939.2,1093.7,1
1/12/1990 10:00,148.5,66.1,352.63,3.37,11.519,4168.5,4039.7,3837.7,1086.2,1
1/12/1990 11:00,153.5,105.6,276.52,4.23,10.625,3240.6,3143.2,2990.1,1083.8,1
1/12/1990 12:00,164.81,109.6,298.91,4.8298,11.751,3494.7,3389.2,3231.7,1081.4,1
1/12/1990 13:00,209.99,92.4,471.62,5.5799,16.534,5503.5,5322.4,5142.9,1070.1,1
1/12/1990 14:00,124.01,66.501,295.96,5.44,12.249,3466.9,3362.4,3212,1079.3,1
1/12/1990 15:00,58.403,34.502,188.7,4.5501,8.751,2115.9,2049.6,1960.3,1079.3,1
1/12/1990 16:00,0,0,0,3.2503,0,0,-13.214,0,0,0
1/12/1990 17:00,0,0,0,3.02,0,0,-13.214,0,0,0
1/12/1990 18:00,0,0,0,2.8001,0,0,-13.214,0,0,0
1/12/1990 19:00,0,0,0,2.5802,0,0,-13.214,0,0,0
1/12/1990 20:00,0,0,0,2.3499,0,0,-13.214,0,0,0
1/12/1990 21:00,0,0,0,2.13,0,0,-13.214,0,0,0
1/12/1990 22:00,0,0,0,1.9101,0,0,-13.214,0,0,0
1/12/1990 23:00,0,0,0,1.6798,0,0,-13.214,0,0,0
1/13/1990 0:00,0,0,0,1.78,0,0,-13.214,0,0,0
1/13/1990 1:00,0,0,0,2.0103,0,0,-13.214,0,0,0
1/13/1990 2:00,0,0,0,2.24,0,0,-13.214,0,0,0
1/13/1990 3:00,0,0,0,2.4299,0,0,-13.214,0,0,0
1/13/1990 4:00,0,0,0,2.6101,0,0,-13.214,0,0,0
1/13/1990 5:00,0,0,0,2.7897,0,0,-13.214,0,0,0
1/13/1990 6:00,0,0,0,2.9601,0,0,-13.214,0,0,0
1/13/1990 7:00,0,0,0,3.1299,0,0,-13.214,0,0,0
1/13/1990 8:00,3.8016,3.7969,0,3.4903,0,0,-13.214,0,0,0
1/13/1990 9:00,44.297,43.299,47.407,4.85,5.9497,513.11,475.99,493.07,1040.6,1
1/13/1990 10:00,126.69,78.499,252.95,7.0098,12.866,2952.4,2864.2,2751.5,1073,1
1/13/1990 11:00,145.39,103.3,243.19,8.4403,14.083,2809.8,2725.9,2633,1067.1,1
1/13/1990 12:00,235.99,80.297,543.6,10.42,23.15,6224,6010.2,5958.4,1044.6,1
1/13/1990 13:00,200.71,54.799,503.46,9.7199,21.483,5806.1,5611.9,5525.6,1050.7,1
1/13/1990 14:00,119.4,56.999,295.96,9.7199,16.561,3427,3324.5,3223.7,1063.1,1
1/13/1990 15:00,58.807,35.298,184.61,9.7199,13.855,2045.9,1982.1,1932.2,1058.8,1
1/13/1990 16:00,0.5988,0.5988,0,9.6003,0,0,-13.214,0,0,0
1/13/1990 17:00,0,0,0,9.4597,0,0,-13.214,0,0,0
1/13/1990 18:00,0,0,0,9.3303,0,0,-13.214,0,0,0
1/13/1990 19:00,0,0,0,9.1897,0,0,-13.214,0,0,0
1/13/1990 20:00,0,0,0,9.0499,0,0,-13.214,0,0,0
1/13/1990 21:00,0,0,0,8.9198,0,0,-13.214,0,0,0
1/13/1990 22:00,0,0,0,8.7799,0,0,-13.214,0,0,0
1/13/1990 23:00,0,0,0,8.6498,0,0,-13.214,0,0,0
1/14/1990 0:00,0,0,0,7.9999,0,0,-13.214,0,0,0
1/14/1990 1:00,0,0,0,7.2602,0,0,-13.214,0,0,0
1/14/1990 2:00,0,0,0,6.5199,0,0,-13.214,0,0,0
1/14/1990 3:00,0,0,0,6.1003,0,0,-13.214,0,0,0
1/14/1990 4:00,0,0,0,5.6898,0,0,-13.214,0,0,0
1/14/1990 5:00,0,0,0,5.2897,0,0,-13.214,0,0,0
1/14/1990 6:00,0,0,0,4.9703,0,0,-13.214,0,0,0
1/14/1990 7:00,0,0,0,4.66,0,0,-13.214,0,0,0
1/14/1990 8:00,1.5039,1.5006,0,4.6203,0,0,-13.214,0,0,0
1/14/1990 9:00,25.901,25.899,21.969,5.0002,5.5207,218.99,192.54,217.38,1007.4,1
1/14/1990 10:00,49.895,49.895,45.501,5.3802,6.4378,486.36,450.3,469.19,1036.6,1
1/14/1990 11:00,60.603,60.601,55.578,5.6,6.8873,599.25,560.39,574.57,1042.9,1
1/14/1990 12:00,94.595,94.595,94.657,5.9702,8.1516,1054.1,1006.8,995.48,1058.9,1
1/14/1990 13:00,90.793,89.702,94.272,6.1602,8.3349,1053.3,1006.1,995.46,1058.2,1
1/14/1990 14:00,69.697,67.6,76.654,6.1602,7.9322,852.95,809.44,810.7,1052.1,1
1/14/1990 15:00,41.901,32.697,101.16,5.95,8.2296,1114.8,1066.6,1051.2,1060.6,1
1/14/1990 16:00,0.4038,0.401,0,5.4797,0,0,-13.214,0,0,0
1/14/1990 17:00,0,0,0,5.3099,0,0,-13.214,0,0,0
1/14/1990 18:00,0,0,0,5.1297,0,0,-13.214,0,0,0
1/14/1990 19:00,0,0,0,4.9599,0,0,-13.214,0,0,0
1/14/1990 20:00,0,0,0,4.7901,0,0,-13.214,0,0,0
